date	year	month	area	numofsales	dollarVolume	allAveragePrice	allMedianPrice	newListings	SNLRTrend	activeListings	mosInvTrend	avgSPLP	avgLDOM	avgPDOM	detachedNumberofSales	detachedDollarVolume	detachedAveragePrice	detachedMedianPrice	detachedNewListings	detachedActiveListings	detachedAvgSPLP	detachedAvgLDOM	semidetachedNumberofSales	semidetachedDollarVolume	semidetachedAveragePrice	semidetachedMedianPrice	semidetachedNewListings	semidetachedActiveListings	semidetachedAvgSPLP	semidetachedAvgLDOM	attachedNumberofSales	attachedDollarVolume	attachedAveragePrice	attachedMedianPrice	attachedNewListings	attachedActiveListings	attachedAvgSPLP	attachedAvgLDOM	condotownhouseNumberofSales	condotownhouseDollarVolume	condotownhouseAveragePrice	condotownhouseMedianPrice	condotownhouseNewListings	condotownhouseActiveListings	condotownhouseAvgSPLP	condotownhouseAvgLDOM	condoapartmentNumberofSales	condoapartmentDollarVolume	condoapartmentAveragePrice	condoapartmentMedianPrice	condoapartmentNewListings	condoapartmentActiveListings	condoapartmentAvgSPLP	condoapartmentAvgLDOM	allcondoNumberofSales	allcondoDollarVolume	allcondoAveragePrice
11-2012	12	11	Adjala-Tosorontio	15	7865500	524367	428000	16	51.2	75	6.3	95	59	-	15	7865500	524367	428000	16	74	95	59	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
11-2012	12	11	Ajax	143	53218268	372156	350000	167	66.8	208	1.5	98	25	-	97	40501718	417543	396000	121	140	98	26	7	2416000	345143	355000	8	9	97	15	7	1718650	245521	243000	11	15	99	25	9	1674900	186100	186000	7	16	97	28	21	6205500	295500	293000	16	24	98	22	30	7880400	262680
11-2012	12	11	Aurora	51	27210500	533539	438000	72	61.6	173	2.1	97	32	-	24	16193800	674742	665000	40	125	96	38	3	1099500	366500	361500	4	5	100	13	5	2302500	460500	389000	6	14	97	21	4	1400300	350075	347500	5	15	96	65	14	5689400	406386	388450	15	12	98	21	18	7089700	393872.222222222
11-2012	12	11	Bradford West Gwillimbury	34	13435200	395153	384000	61	62.7	142	2.4	97	36	-	23	9819000	426913	415000	49	126	97	35	7	2274700	324957	303800	4	3	97	38	1	254000	254000	254000	1	-	100	10	-	-	-	-	-	-	-	-	1	364000	364000	364000	3	6	100	8	-	-	-
11-2012	12	11	Brampton	483	192956379	399496	376000	959	53	1574	2.2	97	29	-	253	120336962	475640	448000	593	1003	97	29	97	34608951	356793	353000	171	248	98	27	38	9609890	252892	239000	50	77	97	34	27	5249777	194436	200000	44	114	97	36	63	21235299	337068	336000	96	123	98	24	90	26485076	294278.622222222
11-2012	12	11	Brock	25	8858656	354346	281156	25	46.4	110	7.5	96	86	-	25	8858656	354346	281156	25	107	96	86	-	-	-	-	-	-	-	-	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
11-2012	12	11	Burlington	73	35980100	492878	479900	100	57.6	217	2.7	98	31	-	45	26688700	593082	562000	51	145	97	37	2	703500	351750	351750	6	5	98	9	6	1915000	319167	296500	8	16	98	20	9	2354000	261556	231000	16	23	98	32	10	3923900	392390	387250	16	27	98	18	19	6277900	330415.789473684
11-2012	12	11	Caledon	51	27276190	534827	525000	91	53.4	286	3.8	97	38	-	37	21891290	591656	583500	77	264	97	44	8	3102900	387863	382000	3	3	98	21	-	-	-	-	1	3	-	-	-	-	-	-	2	6	-	-	6	2282000	380333	378000	7	8	98	26	-	-	-
11-2012	12	11	City of Toronto	2308	1195235446	517866	425000	4056	51.4	7456	2.7	98	29	-	764	566490616	741480	580500	1291	2053	97	25	280	163272708	583117	540000	346	378	100	20	153	57111985	373281	340000	241	421	97	31	987	345982878	350540	320000	2009	4358	97	36	95	52238721	549881	516500	132	171	99	22	1082	398221599	368042.143253235
11-2012	12	11	City of Toronto Total	2308	1195235446	517866	425000	4056	51.4	7456	2.7	98	29	-	764	566490616	741480	580500	1291	2053	97	25	280	163272708	583117	540000	346	378	100	20	153	57111985	373281	340000	241	421	97	31	987	345982878	350540	320000	2009	4358	97	36	95	52238721	549881	516500	132	171	99	22	1082	398221599	368042.143253235
11-2012	12	11	Clarington	126	37553440	298043	283000	144	67.7	215	2.1	98	28	-	85	28274290	332639	312000	103	181	97	31	1	135000	135000	135000	1	3	100	14	4	1138000	284500	196000	3	4	98	22	10	1652000	165200	151750	5	10	98	42	13	2920500	224654	231000	17	11	99	17	23	4572500	198804.347826087
11-2012	12	11	Dufferin County	46	15822400	343965	316500	42	74.1	103	2.3	97	44	-	30	11685400	389513	330000	29	76	97	42	8	2026000	253250	247500	4	5	98	26	2	365000	182500	182500	4	7	97	21	2	620000	310000	310000	1	10	95	182	4	1126000	281500	299000	4	5	98	35	6	1746000	291000
11-2012	12	11	Durham Region	749	256273573	342154	312000	966	64.7	1506	2.1	98	29	-	517	196328620	379746	355388	721	1204	97	32	48	12481403	260029	228750	47	50	98	19	42	9404250	223911	219450	51	74	98	27	43	9655700	224551	205000	34	82	98	34	69	19121250	277120	285000	83	77	98	18	112	28776950	256937.053571429
11-2012	12	11	East Gwillimbury	16	7069250	441828	398125	38	57	107	3.2	97	38	-	14	6509250	464946	428000	34	101	97	39	-	-	-	-	2	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	560000	280000	280000	2	4	98	25	-	-	-
11-2012	12	11	Essa	17	4698094	276358	237000	15	55.2	66	4.8	98	42	-	8	2638500	329813	295000	12	60	97	37	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	8	1822594	227824	226062	3	2	99	41	-	-	-
11-2012	12	11	Georgina	69	21129015	306218	295000	62	64	181	3.1	97	47	-	65	20226015	311169	307000	55	175	97	48	-	-	-	-	2	1	-	-	-	-	-	-	-	-	-	-	2	405000	202500	202500	2	3	96	54	2	498000	249000	249000	3	2	96	22	4	903000	225750
